bucket,n_arcs,n_active_nodes,n_new_nodes,n_new_edge_events,density_local,cum_new_nodes,novelty_rate
677,6,9,1,4,0.6666666666666666,428,0.6666666666666666
678,3,5,0,0,0.6,428,0.0
679,17,16,2,15,1.0625,430,0.8823529411764706
680,23,21,2,11,1.0952380952380953,432,0.4782608695652174
681,9,12,0,3,0.75,432,0.3333333333333333
682,6,12,0,4,0.5,432,0.6666666666666666
683,4,7,0,1,0.5714285714285714,432,0.25
684,5,9,0,2,0.5555555555555556,432,0.4
685,6,8,0,2,0.75,432,0.3333333333333333
686,10,16,2,4,0.625,434,0.4
687,18,24,2,10,0.75,436,0.5555555555555556
688,11,13,0,5,0.8461538461538461,436,0.45454545454545453
689,6,9,0,0,0.6666666666666666,436,0.0
690,3,4,0,2,0.75,436,0.6666666666666666
691,6,9,0,2,0.6666666666666666,436,0.3333333333333333
692,14,23,1,9,0.6086956521739131,437,0.6428571428571429
693,18,19,1,10,0.9473684210526315,438,0.5555555555555556
694,19,22,2,11,0.8636363636363636,440,0.5789473684210527
695,26,27,8,17,0.9629629629629629,448,0.6538461538461539
696,45,37,4,21,1.2162162162162162,452,0.4666666666666667
697,19,22,1,7,0.8636363636363636,453,0.3684210526315789
698,16,24,5,9,0.6666666666666666,458,0.5625
699,27,24,1,13,1.125,459,0.48148148148148145
700,26,27,4,13,0.9629629629629629,463,0.5
701,19,22,2,8,0.8636363636363636,465,0.42105263157894735
702,28,22,3,17,1.2727272727272727,468,0.6071428571428571
703,25,25,3,13,1.0,471,0.52
704,41,28,2,15,1.4642857142857142,473,0.36585365853658536
705,41,35,5,16,1.1714285714285715,478,0.3902439024390244
706,60,31,5,32,1.935483870967742,483,0.5333333333333333
707,97,55,3,52,1.7636363636363637,486,0.5360824742268041
708,67,49,3,44,1.3673469387755102,489,0.6567164179104478
709,54,48,6,33,1.125,495,0.6111111111111112
710,35,27,0,14,1.2962962962962963,495,0.4
711,63,35,3,34,1.8,498,0.5396825396825397
712,50,40,4,32,1.25,502,0.64
713,63,29,2,34,2.1724137931034484,504,0.5396825396825397
714,8,9,1,5,0.8888888888888888,505,0.625
715,8,4,0,1,2.0,505,0.125
716,0,0,0,0,0.0,505,
717,0,0,0,0,0.0,505,
718,1,2,0,1,0.5,505,1.0
719,0,0,0,0,0.0,505,
720,1,2,0,0,0.5,505,0.0
721,0,0,0,0,0.0,505,
722,0,0,0,0,0.0,505,
723,1,2,0,0,0.5,505,0.0
724,5,7,0,3,0.7142857142857143,505,0.6
725,9,14,0,4,0.6428571428571429,505,0.4444444444444444
726,8,9,1,6,0.8888888888888888,506,0.75
727,21,9,1,3,2.3333333333333335,507,0.14285714285714285
728,11,11,0,7,1.0,507,0.6363636363636364
729,10,15,2,7,0.6666666666666666,509,0.7
730,15,20,0,6,0.75,509,0.4
731,5,9,1,5,0.5555555555555556,510,1.0
732,28,35,2,12,0.8,512,0.42857142857142855
733,10,16,2,4,0.625,514,0.4
734,22,30,3,11,0.7333333333333333,517,0.5
735,16,19,0,6,0.8421052631578947,517,0.375
736,36,24,0,8,1.5,517,0.2222222222222222
737,19,27,5,11,0.7037037037037037,522,0.5789473684210527
738,11,15,2,2,0.7333333333333333,524,0.18181818181818182
739,8,13,1,5,0.6153846153846154,525,0.625
740,7,12,2,3,0.5833333333333334,527,0.42857142857142855
741,17,16,1,3,1.0625,528,0.17647058823529413
742,10,13,0,3,0.7692307692307693,528,0.3
743,3,6,0,2,0.5,528,0.6666666666666666
744,8,10,2,7,0.8,530,0.875
745,6,10,0,3,0.6,530,0.5
746,2,4,0,1,0.5,530,0.5
