t # 0
e 7 253 42
e 253 7 42
e 7 253 42
e 253 7 42
e 203 50 42
e 167 94 42
e 203 50 42
e 203 50 42
e 35 221 42
e 95 5 42
e 203 50 42
e 95 5 42
e 255 258 42
e 203 47 42
e 35 253 42
e 259 50 42
e 35 5 42
e 95 5 42
e 35 5 42
e 95 5 42
e 40 255 42
e 95 5 42
e 203 50 42
e 35 5 42
e 35 253 42
e 203 50 42
e 35 253 42
e 203 50 42
e 203 50 42
e 35 5 42
e 203 50 42
e 35 253 42
e 35 221 42
e 203 50 42
e 203 50 42
e 203 50 42
e 203 50 42
e 61 214 42
e 203 50 42
e 263 157 42
e 5 121 42
e 203 50 42
e 35 253 42
e 35 5 42
e 40 264 42
e 203 50 42
e 203 50 42
e 11 100 43
e 66 255 43
e 11 100 43
e 8 134 43
e 219 66 43
e 11 100 43
e 175 165 43
e 219 270 43
e 175 283 43
e 175 247 43
e 40 279 43
e 35 284 43
e 175 282 43
e 40 269 43
e 11 100 43
e 180 179 43
e 285 220 43
e 175 282 43
e 259 180 43
e 235 238 43
e 259 286 43
e 180 259 43
e 180 176 43
e 219 66 43
e 180 176 43
e 219 220 43
e 219 220 43
e 188 131 43
e 100 31 43
e 35 284 43
e 35 284 43
e 220 2 43
e 40 279 43
e 40 279 43
e 175 282 43
e 259 126 43
e 100 67 43
e 8 134 43
e 175 282 43
e 33 100 43
e 8 134 43
e 102 51 43
e 139 277 43
e 139 5 43
e 262 276 43
e 262 276 43
e 100 33 43
e 19 274 43
e 19 274 43
e 8 134 43
e 198 278 43
e 126 259 43
e 259 198 43
e 281 33 43
e 198 259 43
e 40 279 43
e 40 279 43
e 280 253 43
e 259 126 43
e 175 100 43
e 276 67 43
e 270 100 43
e 18 51 43
e 62 126 43
e 40 100 43
e 259 126 43
e 67 100 43
e 26 220 44
e 290 291 44
e 68 292 44
e 68 103 44
e 8 259 44
e 62 289 44
e 198 57 44
e 31 290 44
e 35 235 44
e 35 290 44
e 50 293 44
e 113 123 44
e 57 198 44
e 43 289 44
e 203 270 44
e 2 220 44
e 50 287 44
e 214 50 44
e 78 165 44
e 78 255 44
e 0 254 44
e 203 67 44
e 288 134 44
e 203 78 44
e 203 275 44
e 203 220 44
e 78 259 44
e 31 183 45
e 192 148 45
e 31 183 45
e 300 62 45
e 31 183 45
e 31 183 45
e 192 232 45
e 203 220 45
e 5 220 45
e 139 123 45
e 210 220 45
e 203 180 45
e 288 7 45
e 276 49 45
e 211 66 45
e 183 31 45
e 8 298 45
e 287 210 45
e 5 87 45
e 299 51 45
e 204 303 45
e 154 2 45
e 203 67 45
e 302 293 45
e 62 300 45
e 259 180 45
e 259 210 45
e 259 78 45
e 259 198 45
e 259 50 45
e 227 210 45
e 287 50 45
e 203 67 45
e 301 137 45
e 139 123 45
e 276 298 45
e 8 31 45
e 262 276 45
e 293 50 45
e 203 283 45
e 203 287 45
e 210 283 45
e 210 287 45
e 294 295 45
e 203 78 45
e 203 275 45
e 203 67 45
e 210 259 45
e 290 31 45
e 210 227 45
e 104 134 45
e 35 235 45
e 276 298 45
e 262 276 45
e 5 220 45
e 203 47 45
e 296 190 45
e 276 33 45
e 43 128 45
e 220 210 45
e 220 5 45
e 220 2 45
e 210 264 45
e 288 219 45
e 219 220 45
e 26 220 45
e 69 123 45
e 293 50 45
e 203 297 45
e 52 290 45
e 50 293 45
e 31 290 45
e 8 176 45
e 143 192 46
e 296 87 46
e 288 211 46
e 123 317 46
e 296 33 46
e 211 5 46
e 281 33 46
e 287 49 46
e 317 33 46
e 227 120 46
e 8 7 46
e 175 315 46
e 175 314 46
e 281 66 46
e 139 123 46
e 317 123 46
e 253 307 46
e 211 5 46
e 82 312 46
e 253 307 46
e 175 299 46
e 8 7 46
e 100 183 46
e 307 253 46
e 143 87 46
e 35 298 46
e 8 7 46
e 211 5 46
e 213 153 46
e 143 287 46
e 296 33 46
e 33 317 46
e 8 7 46
e 139 123 46
e 102 317 46
e 211 5 46
e 175 318 46
e 317 33 46
e 175 305 46
e 62 300 46
e 316 314 46
e 211 50 46
e 313 50 46
e 8 298 46
e 285 33 46
e 8 315 46
e 127 235 46
e 127 50 46
e 317 123 46
e 316 314 46
e 8 315 46
e 8 314 46
e 307 314 46
e 285 220 46
e 102 298 46
e 62 295 46
e 175 298 46
e 259 50 46
e 8 315 46
e 8 7 46
e 175 310 46
e 285 33 46
e 313 33 46
e 49 287 46
e 313 33 46
e 313 47 46
e 313 47 46
e 317 33 46
e 203 67 46
e 139 123 46
e 203 50 46
e 293 50 46
e 285 33 46
e 210 287 46
e 313 33 46
e 203 297 46
e 281 213 46
e 175 232 46
e 210 259 46
e 51 94 46
e 94 51 46
e 143 98 46
e 143 192 46
e 98 143 46
e 280 322 46
e 143 192 46
e 43 98 46
e 143 321 46
e 143 98 46
e 8 131 46
e 8 259 46
e 8 298 46
e 8 7 46
e 143 192 46
e 102 323 46
e 94 51 46
e 102 323 46
e 62 154 46
e 313 33 46
e 323 50 46
e 296 324 46
e 154 62 46
e 50 323 46
e 143 98 46
e 102 323 46
e 192 314 46
e 59 307 46
e 296 324 46
e 208 298 46
e 43 298 46
e 143 98 46
e 296 324 46
e 296 324 46
e 175 323 46
e 296 33 46
e 66 31 46
e 66 31 46
e 40 183 46
e 123 317 46
e 8 7 46
e 8 31 46
e 211 33 46
e 193 87 46
e 26 193 46
e 143 289 46
e 175 31 46
e 211 210 46
e 210 287 46
e 210 227 46
e 317 33 46
e 287 210 46
e 211 210 46
e 35 210 46
e 317 123 46
e 193 87 46
e 93 319 46
e 43 98 46
e 143 50 46
e 183 100 46
e 8 7 46
e 66 31 46
e 43 98 46
e 143 98 46
e 320 143 46
e 8 315 46
e 143 47 46
e 31 183 46
e 227 314 46
e 211 33 46
e 175 31 46
e 317 123 46
e 317 33 46
e 8 7 46
e 317 33 46
e 43 98 46
e 313 50 46
e 298 5 46
e 127 210 46
e 59 307 46
e 59 307 46
e 59 307 46
e 59 307 46
e 306 5 46
e 192 301 46
e 280 301 46
e 306 66 46
e 301 192 46
e 306 5 46
e 192 301 46
e 276 50 46
e 306 5 46
e 280 307 46
e 276 50 46
e 59 307 46
e 308 174 46
e 309 71 46
e 142 66 46
e 301 192 46
e 276 183 46
e 276 183 46
e 211 33 46
e 192 301 46
e 188 301 46
e 301 192 46
e 276 78 46
e 280 301 46
e 211 33 46
e 192 301 46
e 188 301 46
e 306 66 46
e 301 192 46
e 211 208 46
e 307 59 46
e 276 183 46
e 306 5 46
e 276 50 46
e 306 5 46
e 66 163 46
e 227 120 46
e 211 227 46
e 211 227 46
e 142 66 46
e 203 67 46
e 100 31 46
e 66 131 46
e 203 67 46
e 203 67 46
e 203 67 46
e 203 67 46
e 211 210 46
e 203 67 46
e 313 307 46
e 154 7 46
e 287 49 46
e 276 183 46
e 227 60 46
e 304 305 46
e 306 5 46
e 5 298 46
e 306 50 46
e 306 5 46
e 306 5 46
e 2 154 46
e 2 220 46
e 227 303 46
e 66 174 46
e 287 50 46
e 276 171 46
e 50 287 46
e 66 171 46
e 50 293 46
e 113 123 46
e 238 235 46
e 208 298 46
e 8 176 46
e 276 251 46
e 8 298 46
e 211 50 46
e 8 298 46
e 8 7 46
e 276 190 46
e 8 298 46
e 305 304 46
e 211 50 46
e 262 310 46
e 276 190 46
e 8 7 46
e 262 307 46
e 312 227 46
e 8 298 46
e 35 298 46
e 102 298 46
e 66 31 46
e 313 307 46
e 293 50 46
e 102 298 46
e 102 298 46
e 276 183 46
e 102 298 46
e 262 314 46
e 50 58 46
e 259 50 46
e 262 315 46
e 211 50 46
e 276 190 46
e 262 314 46
e 302 211 46
e 280 301 46
e 313 253 46
e 211 50 46
e 192 279 46
e 8 298 46
e 276 190 46
e 302 297 46
e 127 50 46
e 259 78 46
e 127 50 46
e 301 192 46
e 295 62 46
e 35 210 46
e 210 127 46
e 193 295 46
e 35 33 46
e 192 310 46
e 193 311 46
e 192 301 46
e 302 211 46
e 301 192 46
e 35 210 46
e 307 59 46
e 192 301 46
e 276 183 46
e 8 7 46
e 35 154 46
e 280 301 46
e 120 227 46
e 8 7 46
e 192 301 46
e 18 301 46
e 8 298 46
e 280 301 46
e 262 307 46
e 127 235 46
e 247 282 46
e 35 298 46
e 298 208 46
e 293 50 46
e 127 50 46
e 301 192 46
e 293 50 46
e 193 131 46
e 8 7 46
e 127 50 46
e 331 280 47
e 33 100 47
e 334 33 47
e 322 332 47
e 322 280 47
e 322 280 47
e 332 328 47
e 322 280 47
e 8 287 47
e 280 322 47
e 334 33 47
e 322 280 47
e 331 280 47
e 331 280 47
e 35 188 47
e 40 96 47
e 35 210 47
e 328 332 47
e 280 253 47
e 336 280 47
e 336 259 47
e 40 307 47
e 33 312 47
e 102 323 47
e 336 280 47
e 35 74 47
e 334 33 47
e 259 210 47
e 40 307 47
e 322 280 47
e 127 220 47
e 102 315 47
e 331 280 47
e 102 323 47
e 127 323 47
e 8 287 47
e 322 280 47
e 331 280 47
e 8 287 47
e 8 287 47
e 322 280 47
e 328 323 47
e 8 315 47
e 331 280 47
e 322 280 47
e 8 287 47
e 332 318 47
e 280 322 47
e 323 328 47
e 11 287 47
e 8 281 47
e 33 312 47
e 11 287 47
e 322 280 47
e 331 280 47
e 280 322 47
e 335 314 47
e 307 332 47
e 127 323 47
e 322 280 47
e 334 33 47
e 335 332 47
e 334 33 47
e 8 287 47
e 332 307 47
e 280 322 47
e 8 287 47
e 8 287 47
e 331 280 47
e 8 287 47
e 127 323 47
e 322 280 47
e 8 287 47
e 8 287 47
e 336 280 47
e 310 307 47
e 40 307 47
e 323 328 47
e 102 310 47
e 203 338 47
e 8 307 47
e 253 7 47
e 8 310 47
e 102 310 47
e 8 310 47
e 8 307 47
e 8 307 47
e 102 323 47
e 102 310 47
e 8 310 47
e 334 190 47
e 8 307 47
e 328 323 47
e 8 281 47
e 323 328 47
e 312 33 47
e 11 287 47
e 337 318 47
e 47 310 47
e 312 33 47
e 52 340 47
e 52 304 47
e 52 307 47
e 253 310 47
e 52 339 47
e 52 33 47
e 328 323 47
e 33 312 47
e 33 312 47
e 323 328 47
e 328 323 47
e 312 33 47
e 49 310 47
e 334 33 47
e 307 310 47
e 310 253 47
e 8 307 47
e 102 323 47
e 40 307 47
e 40 307 47
e 40 307 47
e 323 50 47
e 127 328 47
e 334 33 47
e 102 323 47
e 175 310 47
e 307 310 47
e 219 220 47
e 334 33 47
e 61 259 47
e 253 280 47
e 259 337 47
e 337 259 47
e 102 323 47
e 259 337 47
e 310 49 47
e 334 33 47
e 334 190 47
e 33 312 47
e 102 310 47
e 190 314 47
e 334 33 47
e 33 310 47
e 307 310 47
e 262 310 47
e 253 310 47
e 310 253 47
e 262 310 47
e 310 307 47
e 334 33 47
e 253 310 47
e 8 307 47
e 322 280 47
e 51 94 47
e 8 287 47
e 51 327 47
e 296 324 47
e 323 50 47
e 324 318 47
e 50 323 47
e 203 50 47
e 203 67 47
e 296 324 47
e 203 326 47
e 318 33 47
e 143 47 47
e 318 324 47
e 296 324 47
e 143 98 47
e 211 50 47
e 280 143 47
e 33 87 47
e 102 323 47
e 323 328 47
e 8 317 47
e 203 67 47
e 8 96 47
e 102 323 47
e 328 323 47
e 8 293 47
e 323 328 47
e 211 50 47
e 323 50 47
e 71 290 47
e 296 324 47
e 61 77 47
e 328 323 47
e 211 50 47
e 296 324 47
e 50 323 47
e 318 324 47
e 47 143 47
e 318 33 47
e 143 98 47
e 323 50 47
e 211 208 47
e 66 62 47
e 143 192 47
e 50 323 47
e 280 143 47
e 296 324 47
e 323 50 47
e 50 323 47
e 62 154 47
e 323 50 47
e 50 323 47
e 77 325 47
e 323 50 47
e 192 143 47
e 296 324 47
e 143 192 47
e 33 323 47
e 33 323 47
e 143 47 47
e 143 47 47
e 323 33 47
e 296 324 47
e 26 193 47
e 323 50 47
e 127 328 47
e 296 324 47
e 143 98 47
e 306 324 47
e 296 324 47
e 143 192 47
e 62 66 47
e 143 98 47
e 322 33 47
e 211 50 47
e 8 77 47
e 50 323 47
e 8 51 47
e 8 315 47
e 102 323 47
e 334 33 47
e 37 287 47
e 280 322 47
e 302 315 47
e 333 127 47
e 11 287 47
e 315 302 47
e 37 287 47
e 8 287 47
e 302 315 47
e 66 89 47
e 11 287 47
e 37 287 47
e 50 323 47
e 102 323 47
e 37 287 47
e 11 287 47
e 37 51 47
e 11 287 47
e 50 323 47
e 322 280 47
e 37 287 47
e 322 280 47
e 323 50 47
e 37 287 47
e 102 323 47
e 11 287 47
e 37 287 47
e 8 287 47
e 11 287 47
e 322 280 47
e 37 287 47
e 8 96 47
e 50 323 47
e 323 50 47
e 37 287 47
e 8 287 47
e 323 50 47
e 11 167 47
e 8 315 47
e 8 261 47
e 8 60 47
e 50 323 47
e 50 323 47
e 323 328 47
e 37 287 47
e 37 287 47
e 50 330 47
e 8 85 47
e 50 51 47
e 8 329 47
e 307 59 47
e 331 332 47
e 8 287 47
e 37 287 47
e 61 259 47
e 11 287 47
e 302 315 47
e 11 287 47
e 50 323 47
e 8 315 47
e 8 287 47
e 11 287 47
e 323 50 47
e 280 322 47
e 312 77 47
e 8 287 47
e 323 50 47
e 280 322 47
e 11 287 47
e 37 287 47
e 127 323 47
e 343 208 48
e 31 7 48
e 40 119 48
e 46 77 48
e 344 55 48
e 312 33 48
e 33 298 48
e 219 31 48
e 62 31 48
e 293 50 48
e 119 221 48
e 298 33 48
e 33 298 48
e 344 317 48
e 33 298 48
e 318 33 48
e 318 332 48
e 318 337 48
e 341 259 48
e 66 31 48
e 50 323 48
e 298 33 48
e 318 324 48
e 316 310 48
e 96 337 48
e 96 190 48
e 33 342 48
e 318 332 48
e 336 280 49
e 280 262 49
e 280 262 49
e 336 280 49
e 262 280 49
e 295 62 49
e 262 280 49
e 280 262 49
e 280 262 49
e 336 280 49
e 336 280 49
e 280 307 49
e 280 253 49
e 262 280 49
e 262 280 49
e 336 280 49
e 336 280 49
e 262 280 49
e 280 262 49
e 331 280 49
e 253 301 49
e 280 262 49
e 280 262 49
e 253 301 49
e 271 262 49
e 262 253 49
e 301 253 49
e 280 262 49
e 262 280 49
e 253 301 49
e 301 253 49
e 262 280 49
e 253 301 49
e 302 297 49
e 262 280 49
e 301 253 49
e 323 50 49
e 280 262 49
e 280 262 49
e 262 280 49
e 280 262 49
e 331 280 49
e 280 262 49
e 262 280 49
e 159 71 49
e 52 340 49
e 175 100 49
e 316 307 49
e 280 351 49
e 61 353 49
e 315 354 49
e 315 262 49
e 315 280 49
e 102 352 49
e 280 315 49
e 271 315 49
e 98 348 49
e 203 183 49
e 171 127 49
e 320 232 49
e 5 251 49
e 7 348 49
e 331 280 49
e 276 262 49
e 2 50 49
e 316 318 49
e 352 253 49
e 102 133 49
e 352 253 49
e 26 183 49
e 280 301 49
e 203 183 49
e 159 71 49
e 26 183 49
e 307 280 49
e 211 262 49
e 26 183 49
e 280 307 49
e 316 280 49
e 50 323 49
e 349 5 49
e 350 298 49
e 349 298 49
e 238 348 49
e 303 227 49
e 262 351 49
e 349 298 49
e 318 348 49
e 100 207 49
e 323 50 49
e 316 253 49
e 316 253 49
e 301 253 49
e 8 232 49
e 316 307 49
e 43 307 49
e 316 307 49
e 316 307 49
e 316 307 49
e 316 307 49
e 316 307 49
e 316 307 49
e 262 307 49
e 316 307 49
e 316 307 49
e 96 337 49
e 316 307 49
e 316 307 49
e 316 307 49
e 316 307 49
e 316 307 49
e 316 307 49
e 316 307 49
e 316 307 49
e 316 307 49
e 318 337 49
e 316 262 49
e 43 298 49
e 43 33 49
e 331 307 49
e 87 143 49
e 276 5 49
e 43 33 49
e 52 307 49
e 52 345 49
e 318 332 49
e 296 87 49
e 313 332 49
e 234 346 49
e 337 347 49
e 313 94 49
e 318 337 49
e 318 337 49
e 313 47 49
e 348 7 49
e 348 318 49
e 262 307 49
e 313 227 49
e 316 307 49
e 316 253 49
e 316 253 49
e 336 253 49
e 336 253 49
e 336 253 49
e 336 280 49
e 331 280 49
e 316 190 49
e 316 253 49
e 331 280 49
e 253 301 49
e 316 190 49
e 301 253 49
e 316 190 49
e 253 301 49
e 336 280 49
e 336 280 49
e 316 307 49
e 50 323 49
e 43 33 49
e 33 312 49
e 301 280 49
e 316 253 49
e 262 307 49
e 307 262 49
e 316 253 49
e 102 96 49
e 316 262 49
e 307 280 49
e 316 262 49
e 316 262 49
e 316 262 49
e 280 307 49
e 332 318 49
e 190 346 49
e 316 253 49
e 316 253 49
e 316 262 49
e 316 253 49
e 316 253 49
e 316 253 49
e 316 262 49
e 316 253 49
e 316 262 49
e 87 322 50
e 307 315 50
e 280 301 50
e 315 307 50
e 307 315 50
e 322 280 50
e 322 280 50
e 280 322 50
e 96 348 50
e 315 307 50
e 18 301 50
e 322 280 50
e 315 354 50
e 322 87 50
e 306 253 50
e 306 280 50
e 227 313 50
e 280 322 50
e 331 280 50
e 280 322 50
e 331 280 50
e 331 280 50
e 333 363 50
e 211 87 50
e 331 280 50
e 322 101 50
e 322 280 50
e 241 208 50
e 322 87 50
e 306 280 50
e 301 280 50
e 98 348 50
e 322 280 50
e 322 280 50
e 280 322 50
e 296 348 50
e 123 322 50
e 348 96 50
e 161 160 50
e 322 280 50
e 280 322 50
e 322 280 50
e 322 280 50
e 296 348 50
e 280 322 50
e 276 307 50
e 276 360 50
e 211 262 50
e 322 280 50
e 280 322 50
e 87 322 50
e 280 322 50
e 322 280 50
e 276 361 50
e 96 315 50
e 96 348 50
e 322 87 50
e 322 280 50
e 343 127 50
e 362 363 50
e 211 50 50
e 211 210 50
e 354 315 50
e 123 322 50
e 306 253 50
e 8 310 50
e 306 280 50
e 73 62 50
e 74 312 50
e 87 357 50
e 8 307 50
e 312 74 50
e 71 336 50
e 357 87 50
e 322 74 50
e 8 176 50
e 74 312 50
e 35 74 50
e 87 357 50
e 8 365 50
e 322 280 50
e 18 364 50
e 8 357 50
e 322 74 50
e 35 74 50
e 211 87 50
e 59 307 50
e 357 87 50
e 211 223 50
e 35 74 50
e 96 348 50
e 285 366 50
e 18 364 50
e 8 281 50
e 8 357 50
e 18 364 50
e 315 262 50
e 18 364 50
e 74 312 50
e 87 211 50
e 285 220 50
e 208 364 50
e 306 253 50
e 306 280 50
e 322 74 50
e 306 253 50
e 307 253 50
e 322 87 50
e 18 330 50
e 253 307 50
e 322 74 50
e 18 364 50
e 211 74 50
e 322 74 50
e 312 74 50
e 8 307 50
e 364 208 50
e 18 364 50
e 322 74 50
e 74 312 50
e 211 87 50
e 344 317 50
e 322 123 50
e 18 364 50
e 18 364 50
e 18 364 50
e 211 74 50
e 307 59 50
e 312 74 50
e 307 253 50
e 18 364 50
e 322 123 50
e 322 280 50
e 306 47 50
e 322 87 50
e 315 262 50
e 2 307 50
e 322 280 50
e 175 60 50
e 327 51 50
e 322 280 50
e 280 322 50
e 322 280 50
e 280 322 50
e 31 290 50
e 11 359 50
e 234 190 50
e 234 262 50
e 356 357 50
e 356 127 50
e 356 174 50
e 59 193 50
e 59 193 50
e 102 313 50
e 102 359 50
e 102 157 50
e 11 359 50
e 47 313 50
e 11 315 50
e 331 315 50
e 102 359 50
e 307 336 50
e 220 210 50
e 220 127 50
e 322 280 50
e 315 262 50
e 322 33 50
e 60 104 50
e 355 62 50
e 307 280 50
e 236 190 50
e 356 357 50
e 31 262 50
e 2 50 50
e 288 358 50
e 175 100 50
e 307 280 50
e 280 307 50
e 307 280 50
e 203 183 50
e 203 270 50
e 331 307 50
e 43 307 50
e 331 307 50
e 190 236 50
e 68 154 50
e 262 31 50
e 290 31 50
e 290 71 50
e 316 307 50
e 288 85 50
e 2 50 50
e 71 290 50
e 322 339 50
e 322 280 50
e 331 262 50
e 262 315 50
e 60 104 50
e 68 348 50
e 43 307 50
e 331 307 50
e 322 280 50
e 348 296 50
e 271 262 50
e 262 315 50
e 322 87 50
e 271 315 50
e 296 348 50
e 271 315 50
e 296 348 50
e 262 315 50
e 262 315 50
e 271 259 50
e 296 247 50
e 315 262 50
e 280 322 50
e 315 262 50
e 296 348 50
e 322 280 50
e 322 280 50
e 280 301 50
e 293 338 50
e 280 322 50
e 262 315 50
e 296 348 50
e 315 262 50
e 322 280 50
e 322 280 50
e 296 348 50
e 280 322 50
e 43 307 50
e 87 322 50
e 271 315 50
e 322 280 50
e 306 47 50
e 322 339 50
e 315 262 50
e 130 296 50
e 210 220 50
e 322 101 50
e 322 190 50
e 301 280 50
e 40 307 50
e 33 312 50
e 276 262 50
e 322 190 50
e 312 33 50
e 40 307 50
e 33 312 50
e 322 190 50
e 322 101 50
e 348 7 50
e 322 87 50
e 262 315 50
e 52 304 50
e 315 262 50
e 265 49 50
e 315 307 50
e 354 315 50
e 315 354 50
e 316 262 50
e 130 296 50
e 40 31 50
e 62 73 50
e 306 47 50
e 208 241 50
e 364 94 51
e 235 127 51
e 371 374 51
e 331 280 51
e 94 364 51
e 371 375 51
e 375 371 51
e 375 376 51
e 364 94 51
e 102 374 51
e 371 375 51
e 101 96 51
e 334 154 51
e 336 71 51
e 334 87 51
e 102 377 51
e 102 364 51
e 47 310 51
e 102 374 51
e 175 373 51
e 334 71 51
e 94 364 51
e 8 176 51
e 367 339 51
e 102 364 51
e 8 367 51
e 43 173 51
e 43 372 51
e 102 315 51
e 367 339 51
e 94 364 51
e 43 371 51
e 371 367 51
e 280 307 51
e 8 370 51
e 43 364 51
e 364 94 51
e 280 322 51
e 307 280 51
e 8 367 51
e 43 371 51
e 371 370 51
e 280 307 51
e 339 367 51
e 47 313 51
e 371 374 51
e 336 71 51
e 367 193 51
e 247 374 51
e 102 364 51
e 334 367 51
e 127 235 51
e 334 367 51
e 193 367 51
e 334 71 51
e 367 193 51
e 334 367 51
e 334 367 51
e 334 367 51
e 367 235 51
e 334 367 51
e 334 367 51
e 170 55 51
e 367 308 51
e 61 101 51
e 61 346 51
e 175 377 51
e 175 377 51
e 127 323 51
e 367 321 51
e 334 367 51
e 40 382 51
e 334 367 51
e 374 247 51
e 334 154 51
e 247 374 51
e 71 336 51
e 334 367 51
e 378 348 51
e 334 71 51
e 331 351 51
e 334 71 51
e 334 97 51
e 334 97 51
e 334 367 51
e 334 97 51
e 40 379 51
e 40 370 51
e 97 96 51
e 334 49 51
e 40 380 51
e 334 364 51
e 40 381 51
e 40 342 51
e 52 304 51
e 371 241 51
e 287 367 51
e 315 354 51
e 62 31 51
e 367 287 51
e 326 143 51
e 73 62 51
e 287 367 51
e 31 62 51
e 143 280 51
e 31 262 51
e 312 74 51
e 62 73 51
e 143 87 51
e 62 31 51
e 367 287 51
e 96 348 51
e 96 326 51
e 315 354 51
e 143 141 51
e 73 62 51
e 367 287 51
e 354 315 51
e 102 374 51
e 211 74 51
e 31 62 51
e 8 211 51
e 285 201 51
e 285 201 51
e 285 201 51
e 8 357 51
e 18 364 51
e 367 366 51
e 211 74 51
e 354 315 51
e 35 360 51
e 127 235 51
e 333 127 51
e 366 367 51
e 253 336 51
e 253 280 51
e 253 280 51
e 280 253 51
e 19 20 51
e 253 280 51
e 19 274 51
e 367 366 51
e 74 312 51
e 313 227 51
e 143 368 51
e 62 73 51
e 322 280 51
e 143 47 51
e 354 315 51
e 262 315 51
e 315 354 51
e 331 280 51
e 234 190 51
e 372 307 51
e 247 282 51
e 307 372 51
e 287 367 51
e 337 143 51
e 211 262 51
e 307 280 51
e 247 373 51
e 102 315 51
e 354 315 51
e 315 354 51
e 354 315 51
e 219 220 51
e 315 354 51
e 354 315 51
e 315 262 51
e 276 190 51
e 307 372 51
e 315 262 51
e 262 315 51
e 313 47 51
e 211 73 51
e 143 369 51
e 313 47 51
e 370 305 51
e 313 94 51
e 367 287 51
e 310 47 51
e 143 358 51
e 62 73 51
e 322 371 51
e 367 287 51
e 62 73 51
e 315 354 51
e 211 74 51
e 288 211 51
e 143 282 51
e 354 315 51
e 287 367 51
e 315 354 51
e 29 71 52
e 385 49 52
e 385 386 52
e 375 49 52
e 49 385 52
e 385 49 52
e 49 375 52
e 375 49 52
e 276 361 52
e 375 49 52
e 276 375 52
e 377 31 52
e 375 190 52
e 211 375 52
e 211 375 52
e 370 376 52
e 310 47 52
e 375 376 52
e 211 375 52
e 310 364 52
e 387 305 52
e 188 348 52
e 318 337 52
e 62 31 52
e 385 259 52
e 211 375 52
e 238 348 52
e 385 49 52
e 31 62 52
e 188 357 52
e 316 310 52
e 299 383 52
e 40 299 52
e 40 324 52
e 96 337 52
e 308 367 52
e 371 96 52
e 371 374 52
e 31 377 52
e 0 100 52
e 0 145 52
e 78 385 52
e 78 364 52
e 26 220 52
e 320 153 52
e 227 313 52
e 276 361 52
e 69 384 52
e 0 29 52
e 0 210 52
e 153 55 52
e 377 253 53
e 253 377 53
e 375 190 53
e 219 61 53
e 377 31 53
e 253 377 53
e 253 377 53
e 377 253 53
e 203 293 53
e 354 315 53
e 397 208 53
e 31 377 53
e 320 395 53
e 253 377 53
e 398 395 53
e 377 253 53
e 377 31 53
e 144 87 53
e 219 253 53
e 144 262 53
e 31 395 53
e 253 395 53
e 356 377 53
e 395 253 53
e 320 395 53
e 395 253 53
e 31 377 53
e 31 62 53
e 326 96 53
e 253 395 53
e 356 395 53
e 377 253 53
e 377 31 53
e 395 253 53
e 331 307 53
e 31 377 53
e 356 395 53
e 253 395 53
e 253 377 53
e 219 372 53
e 356 377 53
e 31 377 53
e 219 307 53
e 219 223 53
e 356 395 53
e 219 61 53
e 398 363 53
e 398 75 53
e 208 395 53
e 397 377 53
e 227 391 53
e 372 307 53
e 377 395 53
e 395 377 53
e 395 377 53
e 377 395 53
e 377 395 53
e 399 395 53
e 315 389 53
e 35 295 53
e 73 377 53
e 35 127 53
e 35 400 53
e 399 395 53
e 377 73 53
e 73 377 53
e 11 401 53
e 395 73 53
e 395 398 53
e 11 174 53
e 315 354 53
e 399 31 53
e 372 307 53
e 398 125 53
e 398 298 53
e 398 374 53
e 31 57 53
e 377 31 53
e 31 377 53
e 398 58 53
e 288 370 53
e 398 385 53
e 253 395 53
e 397 377 53
e 399 31 53
e 73 378 53
e 73 395 53
e 397 377 53
e 73 377 53
e 398 364 53
e 377 73 53
e 397 377 53
e 47 310 53
e 398 148 53
e 398 381 53
e 395 253 53
e 398 310 53
e 253 377 53
e 388 253 53
e 62 336 53
e 62 192 53
e 336 62 53
e 211 387 53
e 262 377 53
e 211 375 53
e 211 223 53
e 389 315 53
e 190 375 53
e 26 183 53
e 348 390 53
e 211 223 53
e 377 253 53
e 377 262 53
e 391 382 53
e 318 336 53
e 386 385 53
e 392 393 53
e 394 7 53
e 390 348 53
e 203 297 53
e 203 297 53
e 69 384 53
e 0 396 53
e 313 47 53
e 49 385 53
e 49 375 53
e 8 176 53
e 358 143 53
e 33 364 53
e 384 69 53
e 253 377 53
e 344 360 53
e 344 345 53
e 364 78 53
e 364 310 53
e 203 373 53
e 71 29 53
e 203 373 53
e 203 297 53
e 144 87 53
e 203 297 53
e 203 297 53
e 188 348 53
e 394 7 53
e 392 262 53
e 0 29 53
e 394 7 53
e 377 253 53
e 392 262 53
e 253 377 53
e 280 307 53
e 280 307 53
e 392 262 53
e 392 262 53
e 377 253 53
e 371 96 53
e 320 358 53
e 371 375 53
e 282 259 53
e 371 96 53
e 253 377 53
e 392 262 53
e 307 280 53
e 377 253 53
e 253 377 53
e 61 370 53
e 395 377 53
e 377 253 53
e 392 262 53
e 253 377 53
e 253 395 53
e 377 253 53
e 259 385 53
e 175 395 53
e 385 342 53
e 385 386 53
e 8 390 53
e 8 51 53
e 307 280 53
e 7 394 53
e 8 385 53
e 8 7 53
e 175 395 53
e 288 391 53
e 175 395 53
e 307 262 53
e 307 372 53
e 253 377 53
e 288 390 53
e 40 324 53
e 288 374 53
e 40 390 53
e 288 370 53
e 262 307 53
e 316 307 54
