t # 0
e 210 245 10
e 210 227 10
e 227 96 10
e 244 190 10
e 8 243 10
e 40 31 10
e 43 213 10
e 62 126 10
e 167 94 10
e 193 208 10
e 226 143 10
e 62 126 10
e 203 240 10
e 31 242 10
e 31 143 10
e 18 51 10
e 232 87 10
e 33 241 10
e 18 232 10
e 175 247 10
e 87 31 10
e 175 247 10
e 175 247 10
e 247 246 10
e 246 247 10
e 31 87 10
e 211 33 10
e 87 31 10
e 31 87 10
e 62 126 10
e 8 176 10
e 8 234 10
e 142 94 10
e 142 31 10
e 126 62 10
e 210 232 10
e 43 87 10
e 210 231 10
e 43 87 10
e 35 5 10
e 203 50 10
e 203 50 10
e 40 264 10
e 35 5 10
e 35 253 10
e 203 50 10
e 5 121 10
e 263 157 10
e 203 50 10
e 61 214 10
e 203 50 10
e 203 50 10
e 203 50 10
e 203 50 10
e 35 253 10
e 259 50 10
e 203 50 10
e 35 221 10
e 43 47 10
e 35 5 10
e 203 50 10
e 95 5 10
e 203 50 10
e 95 5 10
e 35 5 10
e 35 221 10
e 95 5 10
e 35 5 10
e 35 253 10
e 203 47 10
e 255 258 10
e 95 5 10
e 203 50 10
e 95 5 10
e 203 50 10
e 203 50 10
e 35 253 10
e 203 50 10
e 51 47 10
e 203 256 10
e 142 31 10
e 102 255 10
e 0 254 10
e 7 253 10
e 253 7 10
e 257 75 10
e 7 253 10
e 94 167 10
e 253 7 10
e 43 87 10
e 7 253 10
e 253 7 10
e 43 47 10
e 35 253 10
e 253 7 10
e 167 94 10
e 253 7 10
e 260 255 10
e 40 255 10
e 258 259 10
e 203 50 10
e 203 50 10
e 259 50 10
e 203 50 10
e 262 253 10
e 102 259 10
e 262 253 10
e 203 261 10
e 259 50 10
e 50 259 10
e 18 51 10
e 203 80 10
e 18 51 10
e 18 51 10
e 296 324 11
e 8 293 11
e 61 77 11
e 71 290 11
e 323 50 11
e 211 50 11
e 323 328 11
e 328 323 11
e 37 51 11
e 8 96 11
e 203 67 11
e 8 317 11
e 127 328 11
e 8 77 11
e 307 59 11
e 328 323 11
e 8 51 11
e 102 323 11
e 211 50 11
e 318 324 11
e 323 328 11
e 211 50 11
e 143 98 11
e 296 324 11
e 51 94 11
e 8 329 11
e 143 47 11
e 318 33 11
e 203 326 11
e 296 324 11
e 203 67 11
e 203 50 11
e 50 323 11
e 324 318 11
e 323 50 11
e 296 324 11
e 51 327 11
e 280 143 11
e 102 323 11
e 50 323 11
e 296 324 11
e 50 51 11
e 11 287 11
e 50 330 11
e 8 287 11
e 8 315 11
e 50 323 11
e 323 50 11
e 302 315 11
e 11 287 11
e 37 287 11
e 8 315 11
e 11 287 11
e 50 323 11
e 37 287 11
e 66 89 11
e 323 50 11
e 302 315 11
e 8 287 11
e 37 287 11
e 315 302 11
e 33 87 11
e 102 323 11
e 37 287 11
e 280 322 11
e 312 77 11
e 37 287 11
e 37 287 11
e 331 332 11
e 323 328 11
e 50 323 11
e 8 60 11
e 8 261 11
e 37 287 11
e 11 167 11
e 323 50 11
e 8 287 11
e 50 323 11
e 8 287 11
e 11 287 11
e 61 259 11
e 127 323 11
e 280 322 11
e 323 50 11
e 8 287 11
e 8 85 11
e 11 287 11
e 183 100 11
e 318 33 11
e 143 98 11
e 143 321 11
e 43 98 11
e 143 192 11
e 280 322 11
e 98 143 11
e 143 192 11
e 143 98 11
e 8 131 11
e 94 51 11
e 102 323 11
e 94 51 11
e 102 323 11
e 62 154 11
e 175 323 11
e 296 324 11
e 296 324 11
e 143 98 11
e 51 94 11
e 8 259 11
e 8 298 11
e 8 7 11
e 317 33 11
e 317 123 11
e 175 31 11
e 211 33 11
e 227 314 11
e 43 98 11
e 31 183 11
e 8 315 11
e 320 143 11
e 143 98 11
e 43 98 11
e 66 31 11
e 8 7 11
e 11 287 11
e 40 183 11
e 66 31 11
e 66 31 11
e 192 314 11
e 143 192 11
e 43 298 11
e 208 298 11
e 296 324 11
e 296 33 11
e 296 324 11
e 143 192 11
e 33 323 11
e 322 33 11
e 143 98 11
e 62 66 11
e 143 192 11
e 296 324 11
e 306 324 11
e 143 98 11
e 211 50 11
e 296 324 11
e 323 50 11
e 26 193 11
e 296 324 11
e 323 33 11
e 143 47 11
e 143 47 11
e 33 323 11
e 50 323 11
e 47 143 11
e 192 143 11
e 323 50 11
e 59 307 11
e 102 323 11
e 143 98 11
e 50 323 11
e 154 62 11
e 296 324 11
e 323 50 11
e 77 325 11
e 50 323 11
e 323 50 11
e 62 154 11
e 50 323 11
e 323 50 11
e 296 324 11
e 280 143 11
e 50 323 11
e 143 192 11
e 66 62 11
e 211 208 11
e 143 98 11
e 333 127 11
e 332 328 11
e 280 322 11
e 40 307 11
e 40 307 11
e 102 323 11
e 8 307 11
e 259 337 11
e 337 259 11
e 102 323 11
e 259 337 11
e 40 307 11
e 253 310 11
e 310 307 11
e 262 310 11
e 310 253 11
e 253 310 11
e 262 310 11
e 8 307 11
e 307 310 11
e 334 33 11
e 334 33 11
e 323 50 11
e 127 328 11
e 334 33 11
e 334 33 11
e 336 280 11
e 102 323 11
e 33 312 11
e 40 307 11
e 336 259 11
e 336 280 11
e 280 253 11
e 33 312 11
e 336 280 11
e 334 33 11
e 40 307 11
e 253 280 11
e 61 259 11
e 334 33 11
e 219 220 11
e 307 310 11
e 175 310 11
e 102 323 11
e 190 314 11
e 127 323 11
e 102 310 11
e 334 33 11
e 323 328 11
e 312 33 11
e 312 33 11
e 328 323 11
e 323 328 11
e 33 312 11
e 33 312 11
e 328 323 11
e 8 281 11
e 52 33 11
e 52 339 11
e 52 307 11
e 52 304 11
e 52 340 11
e 312 33 11
e 47 310 11
e 337 318 11
e 33 312 11
e 49 310 11
e 328 323 11
e 323 328 11
e 102 310 11
e 310 49 11
e 310 253 11
e 310 307 11
e 33 310 11
e 307 310 11
e 253 310 11
e 8 307 11
e 334 190 11
e 8 310 11
e 102 310 11
e 102 323 11
e 8 307 11
e 8 307 11
e 8 310 11
e 102 310 11
e 8 310 11
e 253 7 11
e 8 307 11
e 203 338 11
e 334 190 11
e 259 210 11
e 40 307 11
e 35 210 11
e 323 50 11
e 322 280 11
e 11 287 11
e 11 287 11
e 8 281 11
e 11 287 11
e 323 328 11
e 280 322 11
e 8 287 11
e 332 318 11
e 322 280 11
e 331 280 11
e 8 315 11
e 328 323 11
e 322 280 11
e 8 287 11
e 8 287 11
e 322 280 11
e 8 287 11
e 8 96 11
e 11 287 11
e 50 323 11
e 37 287 11
e 334 33 11
e 102 323 11
e 8 315 11
e 50 323 11
e 37 287 11
e 11 287 11
e 37 287 11
e 322 280 11
e 11 287 11
e 8 287 11
e 37 287 11
e 11 287 11
e 102 323 11
e 37 287 11
e 323 50 11
e 322 280 11
e 37 287 11
e 322 280 11
e 331 280 11
e 280 322 11
e 335 314 11
e 8 287 11
e 334 33 11
e 322 280 11
e 280 322 11
e 8 287 11
e 35 188 11
e 8 7 11
e 322 280 11
e 322 280 11
e 322 332 11
e 334 33 11
e 33 100 11
e 40 96 11
e 35 74 11
e 328 332 11
e 102 323 11
e 331 280 11
e 102 315 11
e 127 220 11
e 322 280 11
e 322 280 11
e 302 315 11
e 331 280 11
e 331 280 11
e 322 280 11
e 322 280 11
e 127 323 11
e 8 287 11
e 331 280 11
e 8 287 11
e 8 287 11
e 8 287 11
e 280 322 11
e 8 287 11
e 334 33 11
e 335 332 11
e 334 33 11
e 322 280 11
e 127 323 11
e 307 332 11
e 331 280 11
e 332 307 11
e 8 287 11
e 331 280 11
e 317 33 11
e 318 324 11
e 143 47 11
e 211 227 11
e 227 120 11
e 66 163 11
e 66 131 11
e 227 60 11
e 227 303 11
e 304 305 11
e 238 235 11
e 211 227 11
e 113 123 11
e 66 171 11
e 50 287 11
e 276 171 11
e 287 50 11
e 208 298 11
e 66 174 11
e 2 220 11
e 2 154 11
e 50 293 11
e 142 66 11
e 203 67 11
e 100 31 11
e 259 50 11
e 259 198 11
e 259 78 11
e 259 210 11
e 259 180 11
e 62 300 11
e 302 293 11
e 203 67 11
e 154 2 11
e 204 303 11
e 154 7 11
e 276 251 11
e 203 67 11
e 211 210 11
e 203 67 11
e 203 67 11
e 203 67 11
e 287 49 11
e 203 67 11
e 306 5 11
e 227 210 11
e 306 5 11
e 5 298 11
e 142 66 11
e 307 59 11
e 211 208 11
e 301 192 11
e 306 66 11
e 188 301 11
e 192 301 11
e 211 33 11
e 309 71 11
e 276 183 11
e 301 192 11
e 188 301 11
e 192 301 11
e 211 33 11
e 276 183 11
e 276 183 11
e 301 192 11
e 276 183 11
e 280 301 11
e 308 174 11
e 59 307 11
e 59 307 11
e 306 5 11
e 306 5 11
e 276 50 11
e 306 5 11
e 276 78 11
e 276 50 11
e 280 307 11
e 306 5 11
e 276 50 11
e 192 301 11
e 306 5 11
e 301 192 11
e 306 66 11
e 280 301 11
e 192 301 11
e 306 5 11
e 59 307 11
e 59 307 11
e 59 307 11
e 306 50 11
e 8 176 11
e 287 210 11
e 203 67 11
e 31 290 11
e 35 235 11
e 35 290 11
e 50 293 11
e 35 235 11
e 104 134 11
e 210 227 11
e 290 31 11
e 62 289 11
e 210 259 11
e 203 275 11
e 203 78 11
e 294 295 11
e 203 47 11
e 210 287 11
e 210 283 11
e 203 287 11
e 203 283 11
e 203 67 11
e 198 57 11
e 113 123 11
e 8 259 11
e 50 287 11
e 214 50 11
e 0 254 11
e 78 165 11
e 78 255 11
e 78 259 11
e 203 67 11
e 288 134 11
e 203 78 11
e 203 275 11
e 203 220 11
e 143 50 11
e 2 220 11
e 57 198 11
e 43 289 11
e 26 220 11
e 290 291 11
e 68 292 11
e 68 103 11
e 293 50 11
e 287 50 11
e 262 276 11
e 43 128 11
e 203 220 11
e 203 180 11
e 210 220 11
e 139 123 11
e 5 220 11
e 183 31 11
e 192 232 11
e 31 183 11
e 276 49 11
e 31 183 11
e 300 62 11
e 31 183 11
e 192 148 11
e 288 7 11
e 8 298 11
e 139 123 11
e 5 87 11
e 301 137 11
e 31 183 11
e 211 66 11
e 299 51 11
e 276 298 11
e 296 190 11
e 69 123 11
e 31 290 11
e 50 293 11
e 52 290 11
e 203 297 11
e 293 50 11
e 8 31 11
e 8 176 11
e 219 220 11
e 288 219 11
e 210 264 11
e 220 2 11
e 220 5 11
e 220 210 11
e 26 220 11
e 276 33 11
e 262 276 11
e 276 298 11
e 5 220 11
e 276 183 11
e 203 270 11
e 276 183 11
e 8 7 11
e 175 305 11
e 175 298 11
e 175 318 11
e 175 299 11
e 143 192 11
e 281 66 11
e 175 314 11
e 175 310 11
e 175 315 11
e 287 49 11
e 227 120 11
e 317 33 11
e 317 123 11
e 281 33 11
e 211 5 11
e 296 33 11
e 123 317 11
e 8 7 11
e 285 33 11
e 313 33 11
e 49 287 11
e 313 50 11
e 211 50 11
e 316 314 11
e 62 300 11
e 127 235 11
e 259 50 11
e 313 47 11
e 8 315 11
e 313 33 11
e 317 33 11
e 285 33 11
e 293 50 11
e 203 50 11
e 139 123 11
e 203 67 11
e 203 297 11
e 317 33 11
e 313 47 11
e 313 33 11
e 288 211 11
e 8 298 11
e 296 87 11
e 253 307 11
e 35 210 11
e 211 210 11
e 287 210 11
e 317 33 11
e 210 227 11
e 210 287 11
e 193 87 11
e 211 210 11
e 317 123 11
e 143 289 11
e 193 87 11
e 211 33 11
e 8 7 11
e 175 232 11
e 123 317 11
e 175 31 11
e 43 98 11
e 8 298 11
e 26 193 11
e 210 259 11
e 93 319 11
e 281 213 11
e 8 7 11
e 82 312 11
e 102 317 11
e 139 123 11
e 8 7 11
e 33 317 11
e 296 33 11
e 143 287 11
e 213 153 11
e 211 5 11
e 211 5 11
e 35 298 11
e 143 87 11
e 307 253 11
e 100 183 11
e 8 7 11
e 211 5 11
e 253 307 11
e 210 287 11
e 139 123 11
e 285 33 11
e 8 31 11
e 127 50 11
e 127 50 11
e 293 50 11
e 298 208 11
e 8 7 11
e 298 5 11
e 247 282 11
e 127 235 11
e 262 307 11
e 301 192 11
e 280 301 11
e 35 298 11
e 18 301 11
e 127 50 11
e 8 7 11
e 127 50 11
e 293 50 11
e 66 31 11
e 102 298 11
e 8 298 11
e 293 50 11
e 193 131 11
e 127 50 11
e 120 227 11
e 8 315 11
e 192 301 11
e 307 59 11
e 301 192 11
e 302 211 11
e 35 154 11
e 192 301 11
e 192 310 11
e 35 33 11
e 193 295 11
e 210 127 11
e 35 210 11
e 295 62 11
e 301 192 11
e 193 311 11
e 280 301 11
e 192 301 11
e 8 7 11
e 35 298 11
e 8 298 11
e 35 210 11
e 262 307 11
e 211 50 11
e 262 315 11
e 259 50 11
e 50 58 11
e 262 314 11
e 259 78 11
e 102 298 11
e 127 210 11
e 262 314 11
e 313 307 11
e 313 33 11
e 102 298 11
e 285 220 11
e 307 314 11
e 8 314 11
e 316 314 11
e 62 295 11
e 312 227 11
e 313 50 11
e 302 297 11
e 8 315 11
e 280 301 11
e 8 7 11
e 302 211 11
e 313 307 11
e 276 190 11
e 211 50 11
e 305 304 11
e 8 298 11
e 276 190 11
e 8 7 11
e 8 298 11
e 317 123 11
e 262 310 11
e 211 50 11
e 211 50 11
e 192 279 11
e 8 298 11
e 313 253 11
e 102 298 11
e 102 298 11
e 276 190 11
e 276 190 11
e 74 312 12
e 18 364 12
e 285 220 12
e 8 307 12
e 87 211 12
e 18 364 12
e 73 62 12
e 87 357 12
e 8 307 12
e 312 74 12
e 307 253 12
e 357 87 12
e 322 74 12
e 8 176 12
e 35 74 12
e 8 310 12
e 74 312 12
e 71 336 12
e 18 364 12
e 307 59 12
e 253 307 12
e 322 74 12
e 87 357 12
e 18 364 12
e 211 74 12
e 322 74 12
e 312 74 12
e 364 208 12
e 322 123 12
e 18 364 12
e 322 74 12
e 211 87 12
e 344 317 12
e 322 123 12
e 18 364 12
e 18 364 12
e 211 74 12
e 312 74 12
e 74 312 12
e 8 357 12
e 322 280 12
e 35 360 12
e 127 235 12
e 333 127 12
e 366 367 12
e 253 336 12
e 253 280 12
e 253 280 12
e 280 253 12
e 19 20 12
e 253 280 12
e 19 274 12
e 367 366 12
e 74 312 12
e 8 211 12
e 31 62 12
e 18 330 12
e 211 74 12
e 354 315 12
e 211 74 12
e 367 366 12
e 18 364 12
e 8 357 12
e 18 364 12
e 322 74 12
e 35 74 12
e 211 87 12
e 59 307 12
e 357 87 12
e 211 223 12
e 8 365 12
e 35 74 12
e 285 366 12
e 18 364 12
e 8 281 12
e 8 357 12
e 18 364 12
e 285 201 12
e 285 201 12
e 285 201 12
e 96 348 12
e 322 87 12
e 322 280 12
e 306 253 12
e 280 322 12
e 276 307 12
e 276 360 12
e 322 280 12
e 123 322 12
e 280 322 12
e 87 322 12
e 280 322 12
e 322 280 12
e 276 361 12
e 96 315 12
e 96 348 12
e 322 87 12
e 322 280 12
e 343 127 12
e 362 363 12
e 211 50 12
e 98 348 12
e 211 210 12
e 296 348 12
e 322 280 12
e 62 73 12
e 315 262 12
e 322 280 12
e 322 280 12
e 296 348 12
e 280 322 12
e 322 87 12
e 262 315 12
e 322 280 12
e 315 262 12
e 280 322 12
e 296 348 12
e 123 322 12
e 348 96 12
e 161 160 12
e 322 280 12
e 280 322 12
e 322 280 12
e 307 253 12
e 354 315 12
e 301 280 12
e 331 280 12
e 331 280 12
e 306 253 12
e 333 363 12
e 211 87 12
e 331 280 12
e 322 101 12
e 322 280 12
e 322 87 12
e 322 280 12
e 306 253 12
e 74 312 12
e 306 280 12
e 208 364 12
e 306 253 12
e 306 280 12
e 322 74 12
e 280 322 12
e 211 262 12
e 331 280 12
e 227 313 12
e 241 208 12
e 18 301 12
e 322 280 12
e 96 348 12
e 280 322 12
e 322 280 12
e 322 280 12
e 315 354 12
e 307 315 12
e 315 307 12
e 280 301 12
e 307 315 12
e 87 322 12
e 315 307 12
e 322 87 12
e 306 280 12
e 306 280 12
e 280 322 12
e 62 31 12
e 43 371 12
e 326 143 12
e 101 96 12
e 334 154 12
e 336 71 12
e 102 374 12
e 334 87 12
e 102 377 12
e 102 364 12
e 102 374 12
e 175 373 12
e 8 367 12
e 336 71 12
e 52 304 12
e 247 374 12
e 374 247 12
e 334 154 12
e 247 374 12
e 71 336 12
e 371 375 12
e 334 367 12
e 334 71 12
e 375 376 12
e 307 280 12
e 8 367 12
e 371 370 12
e 280 307 12
e 339 367 12
e 47 313 12
e 367 339 12
e 371 374 12
e 94 364 12
e 47 310 12
e 331 280 12
e 235 127 12
e 364 94 12
e 371 374 12
e 94 364 12
e 371 375 12
e 375 371 12
e 364 94 12
e 280 322 12
e 378 348 12
e 331 351 12
e 367 193 12
e 193 367 12
e 334 71 12
e 367 193 12
e 334 367 12
e 334 367 12
e 367 235 12
e 367 321 12
e 334 367 12
e 334 367 12
e 170 55 12
e 367 308 12
e 61 101 12
e 61 346 12
e 175 377 12
e 175 377 12
e 296 348 12
e 334 367 12
e 334 71 12
e 127 235 12
e 102 364 12
e 334 71 12
e 334 97 12
e 334 97 12
e 334 367 12
e 334 97 12
e 40 379 12
e 40 370 12
e 97 96 12
e 334 49 12
e 40 380 12
e 334 364 12
e 40 381 12
e 40 342 12
e 334 367 12
e 40 382 12
e 334 367 12
e 334 367 12
e 334 367 12
e 364 94 12
e 43 364 12
e 8 370 12
e 322 280 12
e 313 47 12
e 211 73 12
e 143 369 12
e 313 47 12
e 62 73 12
e 370 305 12
e 313 94 12
e 367 287 12
e 310 47 12
e 143 358 12
e 287 367 12
e 322 371 12
e 367 287 12
e 62 73 12
e 315 354 12
e 211 74 12
e 287 367 12
e 288 211 12
e 143 368 12
e 354 315 12
e 73 62 12
e 287 367 12
e 31 62 12
e 143 280 12
e 31 262 12
e 312 74 12
e 143 87 12
e 62 73 12
e 62 31 12
e 367 287 12
e 96 348 12
e 96 326 12
e 315 354 12
e 143 141 12
e 287 367 12
e 73 62 12
e 367 287 12
e 313 227 12
e 143 282 12
e 354 315 12
e 315 354 12
e 219 220 12
e 315 354 12
e 354 315 12
e 315 354 12
e 102 374 12
e 371 241 12
e 127 323 12
e 102 364 12
e 43 173 12
e 43 372 12
e 102 315 12
e 367 339 12
e 94 364 12
e 43 371 12
e 371 367 12
e 8 176 12
e 280 307 12
e 354 315 12
e 315 354 12
e 354 315 12
e 102 315 12
e 315 262 12
e 262 315 12
e 276 190 12
e 315 262 12
e 143 47 12
e 354 315 12
e 262 315 12
e 315 354 12
e 367 287 12
e 331 280 12
e 372 307 12
e 247 282 12
e 307 372 12
e 307 372 12
e 337 143 12
e 211 262 12
e 307 280 12
e 247 373 12
e 234 190 12
e 262 315 12
e 306 47 12
e 293 338 12
e 316 190 12
e 316 253 12
e 331 280 12
e 253 301 12
e 301 280 12
e 316 190 12
e 301 253 12
e 316 190 12
e 253 301 12
e 336 280 12
e 336 280 12
e 50 323 12
e 301 253 12
e 316 262 12
e 316 253 12
e 262 280 12
e 280 262 12
e 331 280 12
e 253 301 12
e 336 280 12
e 336 253 12
e 190 346 12
e 316 253 12
e 316 253 12
e 316 253 12
e 316 253 12
e 316 253 12
e 316 262 12
e 316 253 12
e 316 262 12
e 316 253 12
e 316 253 12
e 316 253 12
e 33 312 12
e 43 33 12
e 316 253 12
e 316 253 12
e 336 253 12
e 336 253 12
e 316 262 12
e 271 262 12
e 301 253 12
e 336 280 12
e 262 280 12
e 295 62 12
e 262 280 12
e 280 262 12
e 280 262 12
e 280 262 12
e 336 280 12
e 336 280 12
e 280 307 12
e 280 253 12
e 262 280 12
e 336 280 12
e 336 280 12
e 262 280 12
e 280 262 12
e 262 280 12
e 280 262 12
e 262 253 12
e 280 262 12
e 262 280 12
e 280 262 12
e 262 280 12
e 253 301 12
e 301 253 12
e 253 301 12
e 280 262 12
e 302 297 12
e 262 280 12
e 301 253 12
e 323 50 12
e 253 301 12
e 280 262 12
e 262 280 12
e 280 262 12
e 331 280 12
e 280 262 12
e 331 280 12
e 336 280 12
e 316 280 12
e 280 307 12
e 316 262 12
e 344 317 12
e 298 33 12
e 33 298 12
e 312 33 12
e 219 31 12
e 62 31 12
e 293 50 12
e 43 298 12
e 43 33 12
e 331 307 12
e 87 143 12
e 276 5 12
e 43 33 12
e 52 307 12
e 52 345 12
e 318 332 12
e 296 87 12
e 344 55 12
e 313 332 12
e 46 77 12
e 31 7 12
e 318 33 12
e 318 332 12
e 318 337 12
e 341 259 12
e 66 31 12
e 50 323 12
e 318 332 12
e 318 324 12
e 316 310 12
e 96 337 12
e 96 190 12
e 33 342 12
e 33 298 12
e 298 33 12
e 33 298 12
e 119 221 12
e 343 208 12
e 40 119 12
e 316 262 12
e 234 346 12
e 337 347 12
e 316 307 12
e 316 307 12
e 316 307 12
e 316 307 12
e 316 307 12
e 316 307 12
e 316 307 12
e 262 307 12
e 316 307 12
e 316 307 12
e 307 262 12
e 262 307 12
e 102 96 12
e 316 262 12
e 307 280 12
e 332 318 12
e 316 262 12
e 96 337 12
e 313 227 12
e 316 307 12
e 316 307 12
e 313 94 12
e 318 337 12
e 318 337 12
e 313 47 12
e 348 7 12
e 318 337 12
e 348 318 12
e 316 307 12
e 316 307 12
e 8 232 12
e 316 307 12
e 43 307 12
e 316 307 12
e 316 307 12
e 316 307 12
e 316 307 12
e 316 307 12
e 262 307 12
e 52 340 12
e 316 307 12
e 280 301 12
e 220 127 12
e 43 307 12
e 43 307 12
e 43 307 12
e 322 280 12
e 322 339 12
e 130 296 12
e 210 220 12
e 322 101 12
e 322 190 12
e 301 280 12
e 322 101 12
e 40 307 12
e 33 312 12
e 276 262 12
e 322 190 12
e 312 33 12
e 220 210 12
e 40 307 12
e 307 336 12
e 331 315 12
e 322 280 12
e 280 322 12
e 31 290 12
e 11 359 12
e 234 190 12
e 234 262 12
e 356 357 12
e 356 127 12
e 356 174 12
e 59 193 12
e 59 193 12
e 102 313 12
e 102 359 12
e 102 157 12
e 11 359 12
e 47 313 12
e 11 315 12
e 102 359 12
e 280 322 12
e 33 312 12
e 322 87 12
e 271 315 12
e 296 348 12
e 271 315 12
e 296 348 12
e 262 315 12
e 262 315 12
e 271 259 12
e 296 247 12
e 315 262 12
e 280 322 12
e 315 262 12
e 296 348 12
e 322 280 12
e 322 280 12
e 280 301 12
e 322 280 12
e 26 183 12
e 322 87 12
e 322 190 12
e 280 322 12
e 348 296 12
e 348 7 12
e 306 47 12
e 62 73 12
e 40 31 12
e 130 296 12
e 316 262 12
e 354 315 12
e 315 354 12
e 265 49 12
e 315 262 12
e 52 304 12
e 315 307 12
e 262 315 12
e 306 47 12
e 315 262 12
e 271 315 12
e 87 322 12
e 271 262 12
e 322 280 12
e 208 241 12
e 175 60 12
e 352 253 12
e 316 318 12
e 175 100 12
e 316 307 12
e 280 351 12
e 61 353 12
e 315 354 12
e 315 262 12
e 315 280 12
e 102 352 12
e 280 315 12
e 271 315 12
e 98 348 12
e 203 183 12
e 171 127 12
e 320 232 12
e 5 251 12
e 102 133 12
e 7 348 12
e 352 253 12
e 318 348 12
e 203 183 12
e 327 51 12
e 159 71 12
e 159 71 12
e 26 183 12
e 307 280 12
e 211 262 12
e 26 183 12
e 280 307 12
e 50 323 12
e 323 50 12
e 349 5 12
e 350 298 12
e 349 298 12
e 238 348 12
e 303 227 12
e 262 351 12
e 100 207 12
e 331 280 12
e 349 298 12
e 2 50 12
e 290 71 12
e 316 307 12
e 288 85 12
e 2 50 12
e 71 290 12
e 322 339 12
e 322 280 12
e 331 262 12
e 262 315 12
e 60 104 12
e 60 104 12
e 322 33 12
e 315 262 12
e 322 280 12
e 315 262 12
e 276 262 12
e 2 307 12
e 290 31 12
e 262 31 12
e 322 280 12
e 288 358 12
e 307 280 12
e 331 307 12
e 236 190 12
e 356 357 12
e 31 262 12
e 2 50 12
e 175 100 12
e 307 280 12
e 280 307 12
e 355 62 12
e 203 183 12
e 203 270 12
e 331 307 12
e 331 307 12
e 68 348 12
e 68 154 12
e 307 280 12
e 190 236 12
e 43 18 13
e 377 324 13
e 320 51 13
e 248 7 13
e 5 377 13
e 324 377 13
e 248 7 13
e 324 377 13
e 101 61 13
e 324 377 13
e 50 418 13
e 73 418 13
e 334 5 13
e 377 5 13
e 397 377 13
e 377 324 13
e 397 377 13
e 95 73 13
e 397 377 13
e 211 412 13
e 43 128 13
e 397 367 13
e 248 7 13
e 18 418 13
e 68 74 13
e 18 7 13
e 320 310 13
e 51 200 13
e 5 377 13
e 322 355 13
e 320 310 13
e 211 412 13
e 377 5 13
e 375 5 13
e 334 71 13
e 18 395 13
e 2 50 13
e 40 406 13
e 2 50 13
e 5 377 13
e 5 375 13
e 130 392 13
e 334 49 13
e 288 418 13
e 334 277 13
e 377 5 13
e 5 377 13
e 302 211 13
e 160 161 13
e 377 5 13
e 397 377 13
e 293 50 13
e 334 5 13
e 211 50 13
e 397 367 13
e 293 50 13
e 322 366 13
e 334 5 13
e 18 419 13
e 18 419 13
e 5 412 13
e 322 420 13
e 397 367 13
e 412 5 13
e 334 5 13
e 211 50 13
e 397 5 13
e 211 412 13
e 367 293 13
e 397 367 13
e 334 262 13
e 293 367 13
e 144 280 13
e 322 336 13
e 412 211 13
e 412 5 13
e 334 5 13
e 2 50 13
e 322 101 13
e 377 5 13
e 227 310 13
e 95 73 13
e 2 50 13
e 18 395 13
e 5 377 13
e 2 131 13
e 397 377 13
e 211 412 13
e 397 404 13
e 61 101 13
e 334 5 13
e 248 7 13
e 211 412 13
e 397 367 13
e 302 211 13
e 334 5 13
e 50 2 13
e 322 355 13
e 35 295 13
e 262 404 13
e 397 367 13
e 334 5 13
e 95 73 13
e 349 5 13
e 5 412 13
e 211 375 13
e 320 343 13
e 26 413 13
e 320 388 13
e 68 5 13
e 102 342 13
e 37 404 13
e 68 402 13
e 26 413 13
e 203 373 13
e 37 176 13
e 324 343 13
e 324 377 13
e 320 176 13
e 316 280 13
e 302 211 13
e 320 71 13
e 316 307 13
e 211 412 13
e 320 71 13
e 415 211 13
e 26 413 13
e 26 413 13
e 211 412 13
e 8 176 13
e 26 413 13
e 343 171 13
e 367 293 13
e 408 262 13
e 371 406 13
e 367 393 13
e 5 412 13
e 320 404 13
e 211 412 13
e 130 392 13
e 37 287 13
e 130 190 13
e 320 343 13
e 26 413 13
e 37 404 13
e 388 302 13
e 37 174 13
e 414 328 13
e 26 413 13
e 413 395 13
e 302 211 13
e 412 5 13
e 26 413 13
e 82 367 13
e 211 412 13
e 324 5 13
e 280 351 13
e 211 386 13
e 5 324 13
e 316 280 13
e 356 388 13
e 310 398 13
e 211 412 13
e 68 417 13
e 316 280 13
e 322 280 13
e 40 406 13
e 377 324 13
e 412 211 13
e 364 310 13
e 377 66 13
e 377 5 13
e 377 324 13
e 5 377 13
e 26 413 13
e 322 412 13
e 377 5 13
e 302 211 13
e 95 73 13
e 349 5 13
e 40 406 13
e 349 5 13
e 316 280 13
e 5 377 13
e 130 392 13
e 356 62 13
e 322 280 13
e 211 415 13
e 302 211 13
e 31 307 13
e 324 5 13
e 5 324 13
e 130 392 13
e 66 409 13
e 322 280 13
e 66 409 13
e 302 5 13
e 302 5 13
e 356 342 13
e 66 395 13
e 276 416 13
e 356 404 13
e 276 416 13
e 130 392 13
e 302 211 13
e 211 415 13
e 356 392 13
e 66 377 13
e 412 211 13
e 322 280 13
e 211 50 13
e 175 391 13
e 397 5 13
e 367 235 13
e 334 355 13
e 235 367 13
e 71 334 13
e 355 334 13
e 334 5 13
e 334 355 13
e 367 235 13
e 235 367 13
e 47 5 13
e 334 71 13
e 5 334 13
e 175 391 13
e 367 235 13
e 412 5 13
e 68 355 13
e 47 5 13
e 47 255 13
e 5 412 13
e 193 183 13
e 47 5 13
e 193 0 13
e 40 391 13
e 371 211 13
e 391 227 13
e 71 371 13
e 5 412 13
e 422 96 13
e 334 71 13
e 422 127 13
e 143 373 13
e 71 371 13
e 371 71 13
